Date,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sst,t2m,surface_pressure,sea_ice_extent
2000-08-25,4.891182441203795,4.117585684420563,293.56983065059427,113.2331955376791,1.9076788801225968,0.40550183633534453,277.704497186427,277.53568462577886,980.121931490371,6624522.0
2000-08-26,4.901491367900231,4.025971329052958,292.99284228771506,113.1915456700322,2.0299771608870403,0.3374808591075963,277.6834331378954,276.913556436244,981.3348782482428,6616384.0
2000-08-27,4.81795300842101,3.97171965937761,294.8414408260453,108.77387754982374,1.8011753844703289,0.3317402327529725,277.68562170730917,276.7235091894112,981.4244774692397,6554220.0
2000-08-28,4.737914865380986,3.9784575562435016,295.12836455101564,107.87312850909966,1.6552834183661533,0.3413301642963465,277.7036422965886,276.689273712434,981.2360056039281,6494676.0
2000-08-29,4.69917023303752,3.9847537168235823,294.23111137502957,105.42332570730544,2.1860880339096203,0.3857423206321536,277.71918991674147,276.5187860956749,981.8098502114645,6544062.0
2000-08-30,5.17655241362754,3.9537493926392324,294.25153089675354,102.53969290758621,2.095626834161107,0.5469512068332745,277.73080849487445,276.55064739444947,980.2367924292425,6351747.0
2000-08-31,4.943410540743952,3.9165014380474035,292.8551344637405,101.19807443440983,1.805335553566066,0.38042035220164866,277.7324124930182,276.7361146141378,980.1741207737161,6314397.0
2000-09-01,4.948031167309212,3.901457300992671,291.5950910862712,101.52880291201102,1.867981735463952,0.44818443942168057,277.4261294559201,276.74217282062256,979.8324237258643,6228752.0
2000-09-02,4.672888763231654,3.8830910416967077,289.9113283208019,99.35507127832237,1.8757905526983503,0.4336771393394172,277.3909312039985,276.7731694395806,978.8470412050624,6160324.0
2000-09-03,4.771983628083085,3.897333460344523,288.68632898267396,96.10207306005563,2.24695237271624,0.6380915121093295,277.3388948136368,276.5464770370317,979.3014166531789,6182478.0
2000-09-04,4.873957093559967,3.9274998490976794,292.1208874198007,86.40836089952852,2.4445098986356535,0.7069384423144565,277.2916475789616,276.61841429277234,978.1854241772228,6199160.0
2000-09-05,4.762686229404944,3.912954355339315,293.1154443737074,85.64825029651735,2.111682088796076,0.6416424596198613,277.25322177887676,276.4403302425835,975.715976368523,6272041.0
2000-09-06,4.450951464951221,3.8368053393533463,291.65373159879607,87.46594481027793,1.779615588427619,0.51022338543354,277.2077314600791,275.91120201363844,974.6644226181159,6178429.0
2000-09-07,4.7066139518196195,3.8230783408116276,289.2816531139297,84.78293696075947,2.071172332613973,0.4339726897366414,277.1790382220894,275.6200016363779,973.9888343382663,6106120.0
2000-09-08,4.997213143363346,3.742221646928828,285.43124407345925,83.01991206291893,1.940013594279527,0.4911597796091351,277.17137534587897,275.29845412269594,973.628117589002,6010758.0
2000-09-09,5.102474670531632,3.5421193363068215,284.30069174153766,80.34912054116488,2.0116689970509,0.5489508904200829,277.15659183483234,274.6990825214458,974.2226350724924,6004316.0
2000-09-10,4.932649593501948,3.4237566295923414,283.97131811975333,77.29706486951909,2.112049338014492,0.6304374156352215,277.13121797453744,274.1886086280699,975.1979168950114,5963172.0
2000-09-11,5.087374818432387,3.3534018700840855,283.906522868037,73.54310766916225,2.1163568996156643,0.6310629130479544,277.1103825817055,273.99705601476563,975.2615161828523,5942586.0
2000-09-12,4.751715597559121,3.2769614319057814,281.578432199679,75.13679623274099,1.8765504936080997,0.6707675697707809,277.11002532294094,273.63638480596563,976.0623570226875,5971283.0
2000-09-13,4.492774382854958,3.175292775435475,277.6298540305181,75.17257978755855,2.1994535358458807,0.9342155311009657,277.1046221488552,273.4517068072967,977.8483777278267,6025070.0
2000-09-14,4.737558553083926,3.073670939725994,275.8814111329165,71.0232325874334,1.9571414571213999,0.7228818400823719,277.09315285359526,273.1121322630078,977.686059482188,6005019.0
2000-09-15,4.984586601725487,3.0637262319683374,274.0768617774758,71.36121962712816,1.9584470037044668,0.7953205022004056,277.0318455288798,272.88522014194353,976.8622892105989,6064898.0
2000-09-16,5.312508906810075,2.9565958753004935,272.90961973538367,68.89598496237498,1.4671667310402774,0.7577257416175092,276.96509737179576,272.5845532120068,977.9254827307365,6049316.0
2000-09-17,5.672783782921674,2.8906777625640716,274.05932101546966,67.34793109421284,2.1802253913159295,1.0152766508426843,276.8382382805491,272.2144719992231,979.2445918839215,6178383.0
2000-09-18,6.104172215094899,2.84198091390452,274.45824886160295,62.99273341218653,2.338067547137314,0.9930087760411034,276.76978582854724,272.0667460579556,979.4797127938755,6228571.0
2000-09-19,5.966043176931759,2.7743755812336066,270.46806275779676,66.65044385782137,1.7104911521810655,0.7856605252418529,276.7071148974344,272.09750513258,977.8779268949937,6194535.0
2000-09-20,5.447858702774562,2.747328563735977,268.8617425349169,64.00671308974117,1.2703620919674217,0.6816868958980342,276.6493700114144,272.30191687699653,978.8920918863333,6254365.0
2000-09-21,5.108701117301447,2.779030460962986,271.418144771308,58.27980910566393,1.905513869044972,0.7053829590056712,276.60119261002603,272.09844795381764,981.455843685893,6347145.0
2000-09-22,5.162005274381857,2.907265790356967,274.614411520734,56.24783181300545,2.1474204455751535,1.0044090109503832,276.57425152562496,272.08980061999057,980.0675854817471,6461788.0
2000-09-23,5.256239502536911,2.9734635803546565,272.02782512704096,55.91508771168515,1.9879373169113121,1.161035938631792,276.55742544772795,272.0364225318071,978.8471492833087,6483163.0
2000-09-24,5.718824799001972,2.887843692471579,270.3677652715762,54.510079925259284,1.8984898911473522,1.05273204158362,276.54357179310057,271.5247457160285,979.6188276129701,6517990.0
2000-09-25,6.314305417409824,2.7989446062556675,269.8251412906272,51.9376357652086,1.6413297053352418,0.9313794593316352,276.51556277301296,271.3587976526285,980.4442981886313,6487408.0
2000-09-26,5.445206416703129,2.709131248469042,268.587519297776,51.700739294067205,1.3497513358290123,0.8801075689602957,276.47144201955024,271.13542631263226,981.6758564075882,6466921.0
